"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"169","Carlos Ghosn held early discussions with a movie producer before his audacious escape from Japan to Lebanon. The th… https://t.co/VTXLJ5ljAM",FALSE,152,NA,2020-01-03 07:00:03,TRUE,NA,"1212991998749290496",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",57,FALSE,FALSE,NA,NA
"170","Across Australia’s southeast, supermarket shelves emptied, gas stations closed and roads became clogged with traffi… https://t.co/FJUbqgDafH",FALSE,4584,NA,2020-01-03 06:40:02,TRUE,NA,"1212986961964740610",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",1771,FALSE,FALSE,NA,NA
"171","A judge in San Diego tentatively awarded nearly $13 million to nearly two dozen young women who said they were tric… https://t.co/963pf7Ub49",FALSE,382,NA,2020-01-03 06:20:07,TRUE,NA,"1212981950618701826",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",99,FALSE,FALSE,NA,NA
"172","The killing of a top Iranian commander by a U.S. drone strike set off a cascade of criticism, tough talk and jitter… https://t.co/NnCo5JT6Fa",FALSE,1847,NA,2020-01-03 05:20:04,TRUE,NA,"1212966836695945216",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",735,FALSE,FALSE,NA,NA
"173","The United States Marine Corps announced that it had authorized military police officers to bring their privately o… https://t.co/Rx8vTa3nEg",FALSE,384,NA,2020-01-03 04:40:06,TRUE,NA,"1212956777660211201",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",133,FALSE,FALSE,NA,NA
"174","9 new books recommended by critics and editors at The New York Times
https://t.co/WRYTezFJ11",FALSE,358,NA,2020-01-03 04:20:02,FALSE,NA,"1212951727495929857",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",104,FALSE,FALSE,NA,NA
"175","The 5 strongest Democratic fund-raisers are expected to report over $115 million raised in just the final quarter o… https://t.co/q2dZvRkRkH",FALSE,127,NA,2020-01-03 03:40:05,TRUE,NA,"1212941676869804032",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",41,FALSE,FALSE,NA,NA
"176","A white New York City police officer who broke into a black woman's home in Nashville and made racist threats has q… https://t.co/hwPJcUNxIV",FALSE,951,NA,2020-01-02 20:50:03,TRUE,NA,"1212838485469601802",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",433,FALSE,FALSE,NA,NA
"177","Carlos Ghosn's escape has all the elements of a thriller: a private plane whisking away a fugitive, multiple passpo… https://t.co/ORi7f5c6Kl",FALSE,276,NA,2020-01-02 20:40:08,TRUE,NA,"1212835991263813647",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",126,FALSE,FALSE,NA,NA
"178","The Trump administration has confirmed that it will ban the sale of most flavored e-cigarette cartridges. Menthol a… https://t.co/XDaV81QZmR",FALSE,187,NA,2020-01-02 20:20:05,TRUE,NA,"1212830946866667529",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",73,FALSE,FALSE,NA,NA
"179","Hundreds of tumbleweeds took over a highway in Washington state on New Year's Eve, covering a stretch 3 football fi… https://t.co/chJC8OHQMh",FALSE,302,NA,2020-01-02 20:10:07,TRUE,NA,"1212828436969992192",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",81,FALSE,FALSE,NA,NA
"180","Intermittent fasting is basically just tricking people into eating fewer calories. It is effective, though the best… https://t.co/OTGc4uUSco",FALSE,316,NA,2020-01-02 20:00:14,TRUE,NA,"1212825952373399555",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",57,FALSE,FALSE,NA,NA
"181","German police say a woman and her 2 adult daughters have come forward to say they flew the paper sky lanterns that… https://t.co/AsvsQyXfU9",FALSE,240,NA,2020-01-02 19:50:03,TRUE,NA,"1212823388605030403",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",121,FALSE,FALSE,NA,NA
"182","Joe Biden raised $22.7 million in the 4th quarter of 2019, a significant improvement from his fund-raising performa… https://t.co/IdbGnCIMoM",FALSE,235,NA,2020-01-02 19:28:56,TRUE,NA,"1212818073427861512",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",45,FALSE,FALSE,NA,NA
"183","Richard Plepler, the executive who turned HBO into an award-winning powerhouse, has signed a 5-year deal to produce… https://t.co/dGMZ3NbTZ2",FALSE,147,NA,2020-01-02 19:00:04,TRUE,NA,"1212810809514041345",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",43,FALSE,FALSE,NA,NA
"184","More than 1 million Americans, struggling to cope with the cost of health insurance, have joined Christian health c… https://t.co/gCOIPMLJnO",FALSE,259,NA,2020-01-02 18:40:00,TRUE,NA,"1212805761287495680",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",133,FALSE,FALSE,NA,NA
"185","Giving freebies to police. Imposing hidden fees. Padding room listings. Withholding payments: Oyo, an Indian start-… https://t.co/CwnFl8X7Eg",FALSE,342,NA,2020-01-02 18:30:03,TRUE,NA,"1212803255039868931",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",168,FALSE,FALSE,NA,NA
"186","The hotel workers' union has become one of the most imposing political forces in New York. Now it's close to a grou… https://t.co/7CcMl4ODEX",FALSE,174,NA,2020-01-02 18:20:04,TRUE,NA,"1212800741863284736",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",49,FALSE,FALSE,NA,NA
"187","""At his best, Harold Bloom was an inspiring zealot of the religion of literature. To read him is to believe that re… https://t.co/cIozLlTlt8",FALSE,97,NA,2020-01-02 18:00:15,TRUE,NA,"1212795755645284353",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",26,FALSE,FALSE,NA,NA
"188","In Opinion

""This is when we adjust to the fact that nothing has changed. You weren’t allowed to toss Donald Trump… https://t.co/npt7S0HgRX",FALSE,83,NA,2020-01-02 17:40:04,TRUE,NA,"1212790674992648192",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",28,FALSE,FALSE,NA,NA
"189","Every season we say it, and every season it’s true: There’s more intriguing television on the way than ever. Here a… https://t.co/EWwQRB9w9D",FALSE,175,NA,2020-01-02 17:20:06,TRUE,NA,"1212785652863029255",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",29,FALSE,FALSE,NA,NA
"190","Israel's Supreme Court has refused to weigh in on whether a prime ministerial candidate charged with serious crimes… https://t.co/fYzmmqUFuT",FALSE,133,NA,2020-01-02 17:00:14,TRUE,NA,"1212780653684707331",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",49,FALSE,FALSE,NA,NA
"191","After a 20-hour search covering 1,400 square miles, the U.S. Coast Guard called off a search for 5 people who were… https://t.co/HvKZdgFMuG",FALSE,128,NA,2020-01-02 16:40:02,TRUE,NA,"1212775568342757376",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",44,FALSE,FALSE,NA,NA
"192","Turkish authorities have questioned 7 people, including 4 pilots, about the role they may have played in helping fo… https://t.co/35TJOPYNEv",FALSE,190,NA,2020-01-02 16:20:06,TRUE,NA,"1212770554111025152",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",99,FALSE,FALSE,NA,NA
"193","With Julián Castro out of the 2020 presidential race, 14 Democratic candidates remain. Here's who's still running.
https://t.co/f2DQsishB9",FALSE,220,NA,2020-01-02 16:00:06,FALSE,NA,"1212765520442937345",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",81,FALSE,FALSE,NA,NA
"194","An Australian Navy ship will begin evacuating people from Victoria on Friday, but it will be a slow process — the t… https://t.co/VtIhLPB6SA",FALSE,654,NA,2020-01-02 15:40:12,TRUE,NA,"1212760510573232129",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",408,FALSE,FALSE,NA,NA
"195","""Nature doesn’t kill people with avalanches. People kill people with avalanches."" For @NYTmag, Heidi Julavits wrote… https://t.co/PQCeDmMLZ3",FALSE,286,NA,2020-01-02 15:20:05,TRUE,NA,"1212755450137075712",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",95,FALSE,FALSE,NA,NA
"196","""We need more than just letting us in."" After one of the few professors who specialized in Latino and Caribbean stu… https://t.co/hHngpo4uRN",FALSE,401,NA,2020-01-02 15:00:08,TRUE,NA,"1212750429970403333",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",142,FALSE,FALSE,NA,NA
"197","Carlos Ghosn, the former head of Nissan and Renault, managed to evade 24-hour surveillance in Tokyo and spirit hims… https://t.co/jGcPtG5toN",FALSE,444,NA,2020-01-02 14:40:03,TRUE,NA,"1212745375578296320",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",164,FALSE,FALSE,NA,NA
"198","In Opinion

Lee Siegel writes, ""We need a national leader who will, as President Carter tried to do, address the ur… https://t.co/0CbM0nf9ir",FALSE,315,NA,2020-01-02 14:20:06,TRUE,NA,"1212740354165870592",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",60,FALSE,FALSE,NA,NA
"199","Breaking News: Julián Castro dropped out of the presidential race. The only Latino candidate in the field, he champ… https://t.co/DRaaI3gYON",FALSE,9738,NA,2020-01-02 14:06:14,TRUE,NA,"1212736865180225537",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",3271,FALSE,FALSE,NA,NA
"200","David Stern was a visionary who understood that pro athletes were seeking more power in their sports. While other N… https://t.co/cPSZHMf1cc",FALSE,142,NA,2020-01-02 14:00:13,TRUE,NA,"1212735349874667529",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",41,FALSE,FALSE,NA,NA
"201","Last year, for R. Kelly and the women he is accused of abusing, everything changed — and the Lifetime documentary s… https://t.co/yHRKr6maYU",FALSE,277,NA,2020-01-02 13:40:05,TRUE,NA,"1212730283591634945",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",67,FALSE,FALSE,NA,NA
"202","After months of negotiations, conservatives and leftists in Austria have agreed on a coalition that could set an ex… https://t.co/zFHVeSe5cg",FALSE,223,NA,2020-01-02 13:20:07,TRUE,NA,"1212725258752540673",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",80,FALSE,FALSE,NA,NA
"203","Today's episode of ""The Daily"" podcast returns to an exclusive interview in the Oval Office between the publisher o… https://t.co/qS5YpYKHRN",FALSE,134,NA,2020-01-02 13:00:12,TRUE,NA,"1212720245397491712",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",48,FALSE,FALSE,NA,NA
"204","Senator Bernie Sanders raised $34.5 million last quarter, his campaign said, the largest single-quarter haul by any… https://t.co/35oBw3t0UF",FALSE,983,NA,2020-01-02 12:50:07,TRUE,NA,"1212717707868725248",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",212,FALSE,FALSE,NA,NA
"205","Only two chimpanzees, Bally and Limbo, survived a fire at a monkey enclosure that killed dozens of animals at a zoo… https://t.co/hbYAUzgZQK",FALSE,162,NA,2020-01-02 12:40:02,TRUE,NA,"1212715170847477760",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",86,FALSE,FALSE,NA,NA
"206","Don Larsen was an otherwise ordinary pitcher who achieved the extraordinary when he threw the only perfect game in… https://t.co/5sewpf51Fb",FALSE,367,NA,2020-01-02 12:30:10,TRUE,NA,"1212712688939421697",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",118,FALSE,FALSE,NA,NA
"207","Just months after mounting a third military incursion into Syria, President Recep Tayyip Erdogan of Turkey is prepa… https://t.co/NaCvsDQ14V",FALSE,191,NA,2020-01-02 12:20:07,TRUE,NA,"1212710157479796736",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",126,FALSE,FALSE,NA,NA
"208","Morning briefing: Here's what you need to know to start your day https://t.co/kCf39JAVX7",FALSE,96,NA,2020-01-02 12:00:06,FALSE,NA,"1212705120007458817",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",22,FALSE,FALSE,NA,NA
"209","“I saw it as a danger,” Martin Scorsese said about ""The Irishman,"" fearing that it would be dismissed as yet anothe… https://t.co/HHsSSajeM3",FALSE,1409,NA,2020-01-02 11:46:42,TRUE,NA,"1212701749632471040",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",369,FALSE,FALSE,NA,NA
"210","If Carlos Ghosn went to France, the authorities there would not extradite him to Japan, a government minister said.… https://t.co/l62Y22H2gU",FALSE,167,NA,2020-01-02 11:20:08,TRUE,NA,"1212695062401863680",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",90,FALSE,FALSE,NA,NA
"211","Pete Buttigieg is no longer “Mayor Pete.” His successor as mayor of South Bend, Indiana, was sworn in on New Year’s… https://t.co/IsMhqq0DhG",FALSE,219,NA,2020-01-02 11:00:10,TRUE,NA,"1212690038967934976",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",49,FALSE,FALSE,NA,NA
"212","In Opinion

Yanzhong Huang writes, ""China accounted for more than half of the global pig population in 2018, and th… https://t.co/hhyvGAlK0T",FALSE,421,NA,2020-01-02 10:40:06,TRUE,NA,"1212684986534551552",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",320,FALSE,FALSE,NA,NA
"213","Andrew Yang’s presidential campaign said that he had raised $16.5 million in the fourth quarter of 2019, a consider… https://t.co/y8hmK51bLN",FALSE,1169,NA,2020-01-02 10:14:33,TRUE,NA,"1212678559254351874",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",281,FALSE,FALSE,NA,NA
"214","Computers that are trained to recognize patterns and interpret images may outperform humans at finding cancer on X-… https://t.co/stxq9MvEwE",FALSE,512,NA,2020-01-02 10:00:04,TRUE,NA,"1212674915477917696",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",160,FALSE,FALSE,NA,NA
"215","20 books we’ll be watching for this year https://t.co/GHhQBLyKEW",FALSE,457,NA,2020-01-02 09:40:05,FALSE,NA,"1212669882921304064",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",127,FALSE,FALSE,NA,NA
"216","The 2010s made one thing clear: Tech is everywhere in life. From smart homes to ultrafast wireless speeds, here’s w… https://t.co/5DlDTQASik",FALSE,151,NA,2020-01-02 09:00:07,TRUE,NA,"1212659828327407619",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",54,FALSE,FALSE,NA,NA
"217","Flash floods killed at least 17 people and left tens of thousands homeless in the most intense rains to strike Jaka… https://t.co/uCXo9toxBz",FALSE,228,NA,2020-01-02 08:40:04,TRUE,NA,"1212654780197359616",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",186,FALSE,FALSE,NA,NA
"218","Eight people including the chief of Taiwan’s armed forces were killed Thursday after the military helicopter carryi… https://t.co/CgMqR6rWtH",FALSE,291,NA,2020-01-02 08:20:05,TRUE,NA,"1212649750144663552",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",178,FALSE,FALSE,NA,NA
"219","Europe morning briefing: Here's what you need to know to start your day https://t.co/sSTvIzW7LO",FALSE,85,NA,2020-01-02 08:00:11,FALSE,NA,"1212644742191894529",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",26,FALSE,FALSE,NA,NA
"220","Every month, streaming services in Australia add a new batch of movies and TV shows to their libraries. Here are ou… https://t.co/GXajISLmNz",FALSE,110,NA,2020-01-02 07:40:07,TRUE,NA,"1212639692958699520",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",19,FALSE,FALSE,NA,NA
"221","A brutal cold wave has swept northern India, blanketing streets in freezing fog, intensifying pollution, disrupting… https://t.co/5RrkPkmwct",FALSE,248,NA,2020-01-02 07:20:02,TRUE,NA,"1212634639812235264",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",112,FALSE,FALSE,NA,NA
"222","This fire season has been one of the worst in Australia’s history, with at least 15 people killed, hundreds of home… https://t.co/LL5oQpywvB",FALSE,885,NA,2020-01-02 07:00:02,TRUE,NA,"1212629607192678400",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",453,FALSE,FALSE,NA,NA
"223","They come in the night: Drones — lots of them — flying in precise formations over the Colorado and Nebraska prairie… https://t.co/ofaN8S7CpG",FALSE,1621,NA,2020-01-02 06:40:04,TRUE,NA,"1212624582357782529",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",868,FALSE,FALSE,NA,NA
"224","Coast Guard rescuers were searching for five people after the crab fishing boat they were on sank off Alaska https://t.co/ZgJL6EZEep",FALSE,115,NA,2020-01-02 06:20:07,FALSE,NA,"1212619560110690305",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",52,FALSE,FALSE,NA,NA
"225","In a country that has become accustomed to gun violence in all its forms, 2020 was off to a typical start. Gunfire… https://t.co/zAoAzRXECY",FALSE,302,NA,2020-01-02 06:00:14,TRUE,NA,"1212614556071145472",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",198,FALSE,FALSE,NA,NA
"226","Secretary of State Mike Pompeo canceled his trip to Ukraine amid protests at the American Embassy in Iraq. A meetin… https://t.co/38BhZuOIjE",FALSE,232,NA,2020-01-02 05:40:03,TRUE,NA,"1212609479914733568",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",104,FALSE,FALSE,NA,NA
"227","A week ago, the top Republican in the New York State Assembly, Brian Kolb, published a column warning against the d… https://t.co/0veLvA5G2Y",FALSE,7025,NA,2020-01-02 05:20:04,TRUE,NA,"1212604449467912193",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",2173,FALSE,FALSE,NA,NA
"228","German carmakers like Audi and Daimler and suppliers like Bosch and Continental are eliminating tens of thousands o… https://t.co/BlOXFTUZvs",FALSE,291,NA,2020-01-02 05:00:10,TRUE,NA,"1212599440667815936",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",187,FALSE,FALSE,NA,NA
"229","Archaeologists found the earliest illustrated book — a copy of the 4,000-year-old ""Book of Two Ways,"" which was ins… https://t.co/hQMCH7edmI",FALSE,697,NA,2020-01-02 04:30:04,TRUE,NA,"1212591865956098048",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",233,FALSE,FALSE,NA,NA
"230","A November earthquake in Albania killed 51 people and left thousands homeless. The tragedy offers a stark warning f… https://t.co/duZtrRVGYh",FALSE,146,NA,2020-01-02 04:00:14,TRUE,NA,"1212584356981686272",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",63,FALSE,FALSE,NA,NA
"231","Here are 7 science-based strategies for making sure your new habits endure well into the new year https://t.co/FU8zhyiCAL",FALSE,687,NA,2020-01-02 03:30:04,FALSE,NA,"1212576767896096768",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",185,FALSE,FALSE,NA,NA
"232","Japan hopes that robots and automation will help solve its impending labor shortage. But businesses are finding tha… https://t.co/pCWLVEzVLw",FALSE,226,NA,2020-01-02 03:00:06,TRUE,NA,"1212569226143240193",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",80,FALSE,FALSE,NA,NA
"233","Thousands of Jews gathered at MetLife Stadium in New Jersey on Wednesday to celebrate completing Daf Yomi, in which… https://t.co/GIxhHjAMYw",FALSE,1987,NA,2020-01-02 02:30:09,TRUE,NA,"1212561689113190400",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",348,FALSE,FALSE,NA,NA
"234","Reducing your meat and dairy intake can help mitigate climate change. Melissa Clark’s personal guide to eating less… https://t.co/sZsj4M3QJ3",FALSE,807,NA,2020-01-02 02:00:12,TRUE,NA,"1212554149881163777",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",203,FALSE,FALSE,NA,NA
"235","Political memoirs, debut novels, long-awaited follow-ups: Here’s what @nytimesbooks editors are looking forward to… https://t.co/wHgKIR0EDA",FALSE,169,NA,2020-01-02 01:30:03,TRUE,NA,"1212546564935290880",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",47,FALSE,FALSE,NA,NA
"236","In Opinion

Kara Swisher writes, “Despair not, because what’s coming in the next few years might be a lot better th… https://t.co/dgw686Gxke",FALSE,119,NA,2020-01-02 01:00:05,TRUE,NA,"1212539023610261504",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",30,FALSE,FALSE,NA,NA
"237","Artificial intelligence can help doctors do a better job of finding breast cancer on mammograms, according to a new… https://t.co/Ie705cnEb1",FALSE,1135,NA,2020-01-02 00:30:11,TRUE,NA,"1212531499502833665",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",380,FALSE,FALSE,NA,NA
"238","In this week’s @NYTParenting newsletter, @JessGrose reflects on the parenting stories that moved her in 2019
https://t.co/4mVHMXsjbj",FALSE,50,NA,2020-01-02 00:00:13,FALSE,NA,"1212523958144249859",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",20,FALSE,FALSE,NA,NA
"239","The number of traffic deaths in New York City rose the past year to 219, from 203 deaths in 2018. Cycling deaths we… https://t.co/tjxMpuFb5c",FALSE,208,NA,2020-01-01 23:40:04,TRUE,NA,"1212518887046176773",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",102,FALSE,FALSE,NA,NA
"240","In Opinion

“Every moment with my son is a part of this act of creation, and of creativity,” Viet Thanh Nguyen writ… https://t.co/UyXLgU0sX7",FALSE,146,NA,2020-01-01 23:30:10,TRUE,NA,"1212516395273072640",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",20,FALSE,FALSE,NA,NA
"241","Rhodora, a natural wine bar and restaurant in Brooklyn, has begun to operate under a zero-waste ethos, meaning they… https://t.co/2liplq00lk",FALSE,1131,NA,2020-01-01 23:20:02,TRUE,NA,"1212513843311759360",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",190,FALSE,FALSE,NA,NA
"242","For months, furious protests have battered Iraq, driven by the pervasive influence of a foreign power: Iran. But no… https://t.co/lUxapSyax4",FALSE,127,NA,2020-01-01 23:00:06,TRUE,NA,"1212508829507866624",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",50,FALSE,FALSE,NA,NA
"243","This speedy vegan take on cacio e pepe uses store-bought cashew butter to save time and adds miso for depth and tang https://t.co/OPNYl12n7c",FALSE,537,NA,2020-01-01 22:40:04,FALSE,NA,"1212503785702150144",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",50,FALSE,FALSE,NA,NA
"244","In Opinion

The editorial board writes, “To protect all of us, New York needs to show up against anti-Semitism. We… https://t.co/u1dpLcZaun",FALSE,412,NA,2020-01-01 22:30:09,TRUE,NA,"1212501290477129730",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",107,FALSE,FALSE,NA,NA
"245","Anna Netrebko, the Metropolitan Opera’s prima donna, showed off her past, present and future artistry in acts from… https://t.co/SGim39YULw",FALSE,200,NA,2020-01-01 22:20:07,TRUE,NA,"1212498765229281282",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",54,FALSE,FALSE,NA,NA
"246","Trump administration appointees on an EPA science panel have reached the same conclusion that their predecessors wo… https://t.co/BdOXsXZYN9",FALSE,545,NA,2020-01-01 22:00:11,TRUE,NA,"1212493747260395521",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",258,FALSE,FALSE,NA,NA
"247","The most grievously injured victim of an anti-Semitic mass stabbing attack in a New York City suburb remains in a c… https://t.co/j4fU8nwbQY",FALSE,173,NA,2020-01-01 21:40:07,TRUE,NA,"1212488699461668865",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",95,FALSE,FALSE,NA,NA
"248","An adviser at a Lower East Side center faced setbacks to education in his childhood. Now he motivates parents who w… https://t.co/MNCA3Yjoxp",FALSE,208,NA,2020-01-01 21:30:07,TRUE,NA,"1212486182472503296",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",52,FALSE,FALSE,NA,NA
"249","Breaking News: David Stern, who was commissioner of the NBA for 30 years, helping transform it into a multibillion-… https://t.co/8PVOaLgWKD",FALSE,916,NA,2020-01-01 21:25:14,TRUE,NA,"1212484952778059782",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",399,FALSE,FALSE,NA,NA
"250","A peaceful New Year’s Day march in Hong Kong descended within a few hours into violent clashes https://t.co/ETQiCeZbwo",FALSE,3088,NA,2020-01-01 14:20:09,FALSE,NA,"1212377978438598657",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",2156,FALSE,FALSE,NA,NA
"251","Pete Buttigieg raised $24.7 million in the 4th quarter of 2019, his campaign said, another strong showing as primar… https://t.co/RrGIoDPtS6",FALSE,597,NA,2020-01-01 14:01:45,TRUE,NA,"1212373346618400769",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",102,FALSE,FALSE,NA,NA
"252","Hull-O Farms, located in the Catskills, has been in the Hull family for 240 years and 7 generations. Now, its aging… https://t.co/tfTFx4pPHc",FALSE,490,NA,2020-01-01 13:30:47,TRUE,NA,"1212365555124068352",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",180,FALSE,FALSE,NA,NA
"253","From friendships to salary negotiations, 2020 can be the year you conquer work and your career. Here are 8 ways to… https://t.co/BzPyOEU3km",FALSE,304,NA,2020-01-01 13:00:13,TRUE,NA,"1212357862070075393",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",56,FALSE,FALSE,NA,NA
